datetime,open,high,low,close,volume
2023-05-30 16:00:00+00:00,149.929,150.046,149.77,150.01,4946
2023-05-30 17:00:00+00:00,150.008,150.008,149.752,149.772,5017
2023-05-30 18:00:00+00:00,149.772,149.951,149.735,149.914,4223
2023-05-30 19:00:00+00:00,149.912,149.982,149.848,149.962,3960
2023-05-30 20:00:00+00:00,149.96,150.066,149.956,150.063,2227
2023-05-30 21:00:00+00:00,150.015,150.081,149.996,150.052,939
2023-05-30 22:00:00+00:00,150.048,150.105,149.971,150.008,2333
2023-05-30 23:00:00+00:00,150.007,150.082,149.96,150.024,2654
2023-05-31 00:00:00+00:00,150.023,150.102,149.885,149.94,5829
2023-05-31 01:00:00+00:00,149.94,150.062,149.773,149.798,6515
2023-05-31 02:00:00+00:00,149.8,149.826,149.611,149.621,4576
2023-05-31 03:00:00+00:00,149.624,149.626,149.527,149.541,3179
2023-05-31 04:00:00+00:00,149.541,149.647,149.518,149.564,2734
2023-05-31 05:00:00+00:00,149.562,149.563,148.97,149.131,7855
2023-05-31 06:00:00+00:00,149.132,149.199,148.859,149.037,8943
2023-05-31 07:00:00+00:00,149.038,149.216,148.929,149.168,9888
2023-05-31 08:00:00+00:00,149.152,149.228,148.989,149.186,8466
2023-05-31 09:00:00+00:00,149.223,149.358,149.178,149.349,6904
2023-05-31 10:00:00+00:00,149.344,149.546,149.154,149.455,5384
2023-05-31 11:00:00+00:00,149.456,149.514,149.187,149.193,5225
2023-05-31 12:00:00+00:00,149.194,149.406,149.083,149.322,6759
2023-05-31 13:00:00+00:00,149.322,149.574,149.254,149.298,9067
2023-05-31 14:00:00+00:00,149.296,149.774,148.863,148.964,16464
2023-05-31 15:00:00+00:00,148.968,149.046,148.863,148.901,9204
2023-05-31 16:00:00+00:00,148.901,148.952,148.614,148.642,6839
2023-05-31 17:00:00+00:00,148.644,148.758,148.594,148.659,6987
2023-05-31 18:00:00+00:00,148.66,148.767,148.61,148.69,6165
2023-05-31 19:00:00+00:00,148.694,148.916,148.652,148.912,5385
2023-05-31 20:00:00+00:00,148.914,148.986,148.871,148.936,3282
2023-05-31 21:00:00+00:00,148.939,148.939,148.838,148.911,912
2023-05-31 22:00:00+00:00,148.939,148.978,148.786,148.844,3456
2023-05-31 23:00:00+00:00,148.844,148.855,148.623,148.785,3586
2023-06-01 00:00:00+00:00,148.784,148.955,148.68,148.752,5760
2023-06-01 01:00:00+00:00,148.752,149.088,148.684,149.022,7097
2023-06-01 02:00:00+00:00,149.02,149.19,148.989,149.084,5546
2023-06-01 03:00:00+00:00,149.083,149.161,149.059,149.09,3850
2023-06-01 04:00:00+00:00,149.09,149.116,148.918,148.922,3385
2023-06-01 05:00:00+00:00,148.924,149.182,148.918,149.174,4296
2023-06-01 06:00:00+00:00,149.174,149.302,149.082,149.264,5925
2023-06-01 07:00:00+00:00,149.268,149.394,149.161,149.298,9444
2023-06-01 08:00:00+00:00,149.296,149.462,149.118,149.406,7519
2023-06-01 09:00:00+00:00,149.406,149.682,149.33,149.67,7105
